samples	symbol	Genomic Alterations	Mutation	CNA Status	Expression
TCGA-06-5411	PCBP1	-	-	-	-1.463
TCGA-06-5411	PDGFRA	-	-	-	0.219
TCGA-06-5411	PIK3CA	-	-	-	-0.33
TCGA-06-5411	PIK3CG	-	-	-	0.097
TCGA-06-5411	PIK3R1	-	-	-	0.492
TCGA-06-5411	PIP5K1A	-	-	-	-0.436
TCGA-06-5411	PLCG1	-	-	-	0.521
TCGA-06-5411	PPP2R1A	-	-	-	1.003
TCGA-06-5411	PTEN	1	1	-	-0.915
TCGA-06-5411	RAC1	-	-	-	0.686
TCGA-06-5411	RANBP2	-	-	-	-1.112
TCGA-06-5411	RANBP3	-	-	-	0.195
TCGA-06-5411	RB1	-	-	-	0.147
TCGA-06-5411	RBMX	-	-	-	-0.23
TCGA-06-5411	RHEB	-	-	-	1.193
TCGA-06-5411	RHOA	-	-	-	0.313
TCGA-06-5411	RPL5	-	-	-	-0.539
TCGA-06-5411	RPSAP58	-	-	-	0.353
TCGA-06-5411	RUNX1	-	-	-	-0.482
TCGA-06-5411	RXRA	-	-	-	-0.561
TCGA-06-5411	SMAD2	-	-	-	-0.641
TCGA-06-5411	SMC1A	-	-	-	-1.109
TCGA-06-5411	SPATA6	-	-	-	1.355
TCGA-06-5411	SPEN	-	-	-	-0.691
TCGA-06-5411	SPOP	-	-	-	1.423
TCGA-06-5411	STAG2	-	-	-	-1.15
TCGA-06-5411	STK11	-	-	-	-0.542
TCGA-06-5411	SYNE1	-	-	-	0.384
TCGA-06-5411	TBL1XR1	-	-	-	-0.655
TCGA-06-5411	TBX3	-	-	-	-0.143
TCGA-06-5411	TCF12	-	-	-	0.962
TCGA-06-5411	TCF7	-	-	-	-0.345
TCGA-06-5411	TET2	-	-	-	-0.255
TCGA-06-5411	TFDP1	-	-	-	-0.096
TCGA-06-5411	TGFBR2	-	-	-	-0.366
TCGA-06-5411	TGIF1	-	-	-	-1.34
TCGA-06-5411	TJP2	-	-	-	-0.683
TCGA-06-5411	TNFRSF10C	-	-	-	0.034
TCGA-06-5411	TOM1	-	-	-	-0.163
TCGA-06-5411	TP53	-	-	-	-0.686
TCGA-06-5411	U2AF1	-	-	-	0.002
TCGA-06-5411	WT1	-	-	-	-0.009
TCGA-06-5411	ZFP36L1	-	-	-	-0.994
TCGA-06-5411	ZFP36L2	-	-	-	-0.512
TCGA-06-5411	ZNF132	-	-	-	1.161
TCGA-06-5411	ZNF300	-	-	-	4.527
TCGA-06-5411	ZNF814	-	-	-	-0.155
TCGA-06-5411	ZNF844	-	-	-	-0.008
TCGA-06-5412	ABCB1	-	-	-	1.327
TCGA-06-5412	ACVR1B	-	-	-	-0.794
TCGA-06-5412	ADCY1	-	-	-	0.004
TCGA-06-5412	ADORA2A	-	-	-	0.007
TCGA-06-5412	AHNAK2	-	-	-	-0.178
TCGA-06-5412	AKAP9	-	-	-	-0.457
TCGA-06-5412	AKD1	-	-	-	-0.474
TCGA-06-5412	AKT1	-	-	-	0.468
TCGA-06-5412	AMPH	-	-	-	0.355
TCGA-06-5412	APAF1	-	-	-	-0.049
TCGA-06-5412	BCOR	-	-	-	-1.428
TCGA-06-5412	BRAF	-	-	-	-0.686
TCGA-06-5412	BRCA1	-	-	-	-0.361
TCGA-06-5412	BRCA2	-	-	-	-0.318
TCGA-06-5412	CAD	-	-	-	-0.504
TCGA-06-5412	CASP8	-	-	-	-0.596
TCGA-06-5412	CAST	-	-	-	-0.444
TCGA-06-5412	CBFB	-	-	-	0.943
TCGA-06-5412	CCND1	-	-	-	-0.354
TCGA-06-5412	CDKN2A	-	-	-	-0.061
TCGA-06-5412	CDKN2C	-	-	-	1.489
TCGA-06-5412	CEBPA	-	-	-	0.492
TCGA-06-5412	CENPF	-	-	-	-0.623
TCGA-06-5412	CFH	-	-	-	-0.151
TCGA-06-5412	CHD4	-	-	-	-1.063
TCGA-06-5412	CHD8	-	-	-	-0.748
TCGA-06-5412	CREM	-	-	-	6.594
TCGA-06-5412	CRTC3	-	-	-	-0.385
TCGA-06-5412	CTCF	-	-	-	-0.975
TCGA-06-5412	CUL1	-	-	-	0.916
TCGA-06-5412	DHX9	-	-	-	-0.888
TCGA-06-5412	DICER1	-	-	-	-0.693
TCGA-06-5412	DMD	-	-	-	0.461
TCGA-06-5412	DNMT3A	-	-	-	-0.514
TCGA-06-5412	EGFR	-	-	-	-0.032
TCGA-06-5412	EIF4A2	-	-	-	-0.234
TCGA-06-5412	ELF3	-	-	-	-0.731
TCGA-06-5412	ERCC2	-	-	-	0.491
TCGA-06-5412	EWSR1	-	-	-	-0.55
TCGA-06-5412	EZH2	-	-	-	-0.354
TCGA-06-5412	FANCA	-	-	-	-0.459
TCGA-06-5412	FBN2	-	-	-	-0.038
TCGA-06-5412	FBXO11	-	-	-	-0.325
TCGA-06-5412	FES	-	-	-	0.804
TCGA-06-5412	FGFR3	-	-	-	0.046
TCGA-06-5412	FLT3	-	-	-	-0.005
TCGA-06-5412	FOXA2	-	-	-	-0.008
TCGA-06-5412	FRG1B	-	-	-	-0.145
TCGA-06-5412	GATA3	-	-	-	0
TCGA-06-5412	GNAI1	-	-	-	0.394
TCGA-06-5412	GNAS	-	-	-	0.464
TCGA-06-5412	GOLGA5	-	-	-	-0.127
TCGA-06-5412	GOT2	-	-	-	-0.097
TCGA-06-5412	GPHN	-	-	-	0.273
TCGA-06-5412	GPS2	-	-	-	0.079
TCGA-06-5412	H3F3C	-	-	-	-0.349
TCGA-06-5412	HGF	-	-	-	0.069
TCGA-06-5412	HLA-A	-	-	-	0.331
TCGA-06-5412	HMGXB4	-	-	-	-0.159
TCGA-06-5412	HRAS	-	-	-	0.145
TCGA-06-5412	HSPA8	-	-	-	1.21
TCGA-06-5412	HUWE1	-	-	-	-1.259
TCGA-06-5412	IDH1	-	-	-	-0.052
TCGA-06-5412	IDH2	-	-	-	-0.462
TCGA-06-5412	IRS2	-	-	-	0.289
TCGA-06-5412	KDM5C	-	-	-	-0.404
TCGA-06-5412	KEAP1	-	-	-	0.09
TCGA-06-5412	KIFC3	-	-	-	1.03
TCGA-06-5412	KIT	-	-	-	0.041
TCGA-06-5412	KRAS	-	-	-	-0.364
TCGA-06-5412	LEPR	-	-	-	0.019
TCGA-06-5412	LIFR	-	-	-	0.699
TCGA-06-5412	LPP	-	-	-	-0.899
TCGA-06-5412	LUM	-	-	-	-0.199
TCGA-06-5412	LZTR1	-	-	-	0.796
TCGA-06-5412	MALAT1	-	-	-	-0.024
TCGA-06-5412	MAP2K4	-	-	-	0.273
TCGA-06-5412	MAP3K3	-	-	-	-0.181
TCGA-06-5412	MAPK8IP1	-	-	-	0.666
TCGA-06-5412	MATK	-	-	-	-0.104
TCGA-06-5412	MDM2	-	-	-	-0.049
TCGA-06-5412	MDM4	-	-	-	-0.248
TCGA-06-5412	METTL14	-	-	-	-0.65
TCGA-06-5412	MN1	-	-	-	-0.133
TCGA-06-5412	MTOR	-	-	-	-0.556
TCGA-06-5412	NAV3	-	-	-	0.315
TCGA-06-5412	NBPF10	-	-	-	-0.21
TCGA-06-5412	NCOA4	-	-	-	-0.425
TCGA-06-5412	NF1	1	1	-	-1.18
TCGA-06-5412	NFE2L2	-	-	-	0.418
TCGA-06-5412	NLRP3	-	-	-	1.069
TCGA-06-5412	NOTCH1	-	-	-	-0.297
TCGA-06-5412	NR4A2	-	-	-	-0.154
TCGA-06-5412	PCBP1	-	-	-	-0.757
TCGA-06-5412	PDGFRA	-	-	-	-0.064
TCGA-06-5412	PIK3CA	-	-	-	-0.148
TCGA-06-5412	PIK3CG	-	-	-	0.19
TCGA-06-5412	PIK3R1	-	-	-	0.188
TCGA-06-5412	PIP5K1A	-	-	-	-0.085
TCGA-06-5412	PLCG1	-	-	-	0.964
TCGA-06-5412	PPP2R1A	-	-	-	-0.04
TCGA-06-5412	PTEN	1	1	-	-0.59
TCGA-06-5412	RAC1	-	-	-	1.173
TCGA-06-5412	RANBP2	-	-	-	-0.744
TCGA-06-5412	RANBP3	-	-	-	0.294
TCGA-06-5412	RB1	-	-	-	1.316
TCGA-06-5412	RBMX	-	-	-	-0.828
TCGA-06-5412	RHEB	-	-	-	0.649
TCGA-06-5412	RHOA	-	-	-	1.8
TCGA-06-5412	RPL5	-	-	-	-0.4
TCGA-06-5412	RPSAP58	-	-	-	0.284
TCGA-06-5412	RUNX1	-	-	-	-0.147
TCGA-06-5412	RXRA	1	1	-	-0.642
TCGA-06-5412	SMAD2	-	-	-	-0.509
TCGA-06-5412	SMC1A	-	-	-	-0.806
TCGA-06-5412	SPATA6	-	-	-	1.745
TCGA-06-5412	SPEN	-	-	-	-0.83
TCGA-06-5412	SPOP	-	-	-	0.039
TCGA-06-5412	STAG2	-	-	-	-0.414
TCGA-06-5412	STK11	-	-	-	-0.187
TCGA-06-5412	SYNE1	-	-	-	0.102
TCGA-06-5412	TBL1XR1	-	-	-	-0.704
TCGA-06-5412	TBX3	-	-	-	-0.095
TCGA-06-5412	TCF12	-	-	-	1.203
TCGA-06-5412	TCF7	-	-	-	-0.168
TCGA-06-5412	TET2	-	-	-	-0.286
TCGA-06-5412	TFDP1	-	-	-	-0.262
TCGA-06-5412	TGFBR2	-	-	-	0.203
TCGA-06-5412	TGIF1	-	-	-	-0.709
TCGA-06-5412	TJP2	-	-	-	-1.172
TCGA-06-5412	TNFRSF10C	-	-	-	0.82
TCGA-06-5412	TOM1	-	-	-	0.262
TCGA-06-5412	TP53	-	-	-	-0.27
TCGA-06-5412	U2AF1	-	-	-	0.048
TCGA-06-5412	WT1	-	-	-	0
TCGA-06-5412	ZFP36L1	-	-	-	-0.204
TCGA-06-5412	ZFP36L2	-	-	-	0.094
TCGA-06-5412	ZNF132	-	-	-	0.999
TCGA-06-5412	ZNF300	-	-	-	0.03
TCGA-06-5412	ZNF814	-	-	-	-0.204
TCGA-06-5412	ZNF844	-	-	-	-0.299
TCGA-06-5414	ABCB1	-	-	-	0.821
TCGA-06-5414	ACVR1B	-	-	-	-0.342
TCGA-06-5414	ADCY1	-	-	-	0.191
TCGA-06-5414	ADORA2A	-	-	-	-0.119
TCGA-06-5414	AHNAK2	-	-	-	-0.129
TCGA-06-5414	AKAP9	-	-	-	-0.382
TCGA-06-5414	AKD1	-	-	-	-0.332
TCGA-06-5414	AKT1	-	-	-	0.209
TCGA-06-5414	AMPH	-	-	-	-0.051
TCGA-06-5414	APAF1	-	-	-	-0.164
TCGA-06-5414	BCOR	-	-	-	-1.344
TCGA-06-5414	BRAF	-	-	-	-0.439
TCGA-06-5414	BRCA1	-	-	-	-0.124
TCGA-06-5414	BRCA2	-	-	-	-0.31
TCGA-06-5414	CAD	-	-	-	-0.247
TCGA-06-5414	CASP8	-	-	-	-0.84
TCGA-06-5414	CAST	-	-	-	-0.517
TCGA-06-5414	CBFB	-	-	-	0.311
TCGA-06-5414	CCND1	-	-	-	-0.267
TCGA-06-5414	CDKN2A	3	0	-2	-0.072
TCGA-06-5414	CDKN2C	-	-	-	2.21
TCGA-06-5414	CEBPA	-	-	-	0.076
TCGA-06-5414	CENPF	-	-	-	-0.433
TCGA-06-5414	CFH	-	-	-	-0.276
TCGA-06-5414	CHD4	-	-	-	-0.678
TCGA-06-5414	CHD8	-	-	-	-0.193
TCGA-06-5414	CREM	-	-	-	0.5
TCGA-06-5414	CRTC3	-	-	-	0.971
TCGA-06-5414	CTCF	-	-	-	-0.529
TCGA-06-5414	CUL1	-	-	-	0.455
TCGA-06-5414	DHX9	-	-	-	0.084
TCGA-06-5414	DICER1	-	-	-	-0.052
TCGA-06-5414	DMD	-	-	-	0.152
TCGA-06-5414	DNMT3A	-	-	-	-0.358
TCGA-06-5414	EGFR	2	0	2	6.862
TCGA-06-5414	EIF4A2	-	-	-	-0.149
TCGA-06-5414	ELF3	-	-	-	-0.728
TCGA-06-5414	ERCC2	-	-	-	1.567
TCGA-06-5414	EWSR1	-	-	-	-0.582
TCGA-06-5414	EZH2	-	-	-	-0.021
TCGA-06-5414	FANCA	-	-	-	-0.055
TCGA-06-5414	FBN2	-	-	-	-0.013
TCGA-06-5414	FBXO11	-	-	-	0.312
TCGA-06-5414	FES	-	-	-	0.127
TCGA-06-5414	FGFR3	-	-	-	0.532
TCGA-06-5414	FLT3	-	-	-	-0.006
TCGA-06-5414	FOXA2	-	-	-	-0.009
TCGA-06-5414	FRG1B	-	-	-	-0.809
TCGA-06-5414	GATA3	-	-	-	-0.013
TCGA-06-5414	GNAI1	-	-	-	-0.539
TCGA-06-5414	GNAS	-	-	-	0.451
TCGA-06-5414	GOLGA5	-	-	-	-0.498
TCGA-06-5414	GOT2	-	-	-	-0.131
TCGA-06-5414	GPHN	-	-	-	0.821
TCGA-06-5414	GPS2	-	-	-	0.079
TCGA-06-5414	H3F3C	-	-	-	-0.339
TCGA-06-5414	HGF	-	-	-	0.017
TCGA-06-5414	HLA-A	-	-	-	-0.098
TCGA-06-5414	HMGXB4	-	-	-	-0.047
TCGA-06-5414	HRAS	-	-	-	0.266
TCGA-06-5414	HSPA8	-	-	-	0.419
TCGA-06-5414	HUWE1	-	-	-	-0.957
TCGA-06-5414	IDH1	-	-	-	0.578
TCGA-06-5414	IDH2	-	-	-	-0.261
TCGA-06-5414	IRS2	-	-	-	2.971
TCGA-06-5414	KDM5C	-	-	-	-0.963
TCGA-06-5414	KEAP1	-	-	-	0.896
TCGA-06-5414	KIFC3	-	-	-	0.78
TCGA-06-5414	KIT	-	-	-	-0.038
TCGA-06-5414	KRAS	-	-	-	-0.224
TCGA-06-5414	LEPR	-	-	-	-0.302
TCGA-06-5414	LIFR	-	-	-	2.166
TCGA-06-5414	LPP	-	-	-	-0.416
TCGA-06-5414	LUM	-	-	-	-0.302
TCGA-06-5414	LZTR1	-	-	-	1.085
TCGA-06-5414	MALAT1	-	-	-	-0.032
TCGA-06-5414	MAP2K4	-	-	-	-0.246
TCGA-06-5414	MAP3K3	-	-	-	-0.59
TCGA-06-5414	MAPK8IP1	-	-	-	3.568
TCGA-06-5414	MATK	-	-	-	-0.18
TCGA-06-5414	MDM2	-	-	-	-0.057
TCGA-06-5414	MDM4	-	-	-	-0.035
TCGA-06-5414	METTL14	-	-	-	-0.473
TCGA-06-5414	MN1	-	-	-	-0.123
TCGA-06-5414	MTOR	-	-	-	0.07
TCGA-06-5414	NAV3	-	-	-	-0.024
TCGA-06-5414	NBPF10	-	-	-	-0.098
TCGA-06-5414	NCOA4	-	-	-	-0.645
TCGA-06-5414	NF1	-	-	-	0.165
TCGA-06-5414	NFE2L2	-	-	-	0.383
TCGA-06-5414	NLRP3	-	-	-	0.393
TCGA-06-5414	NOTCH1	-	-	-	0.579
TCGA-06-5414	NR4A2	-	-	-	-0.226
TCGA-06-5414	PCBP1	-	-	-	-1.245
TCGA-06-5414	PDGFRA	-	-	-	0.048
TCGA-06-5414	PIK3CA	-	-	-	0.063
TCGA-06-5414	PIK3CG	-	-	-	0.314
TCGA-06-5414	PIK3R1	-	-	-	0.977
TCGA-06-5414	PIP5K1A	-	-	-	-0.309
TCGA-06-5414	PLCG1	-	-	-	3.666
TCGA-06-5414	PPP2R1A	-	-	-	0.594
TCGA-06-5414	PTEN	-	-	-	-0.677
TCGA-06-5414	RAC1	-	-	-	1.006
TCGA-06-5414	RANBP2	-	-	-	-0.701
TCGA-06-5414	RANBP3	-	-	-	1.374
TCGA-06-5414	RB1	-	-	-	0.898
TCGA-06-5414	RBMX	-	-	-	-0.463
TCGA-06-5414	RHEB	-	-	-	0.219
TCGA-06-5414	RHOA	-	-	-	0.403
TCGA-06-5414	RPL5	-	-	-	-0.798
TCGA-06-5414	RPSAP58	-	-	-	0.043
TCGA-06-5414	RUNX1	-	-	-	-0.151
TCGA-06-5414	RXRA	-	-	-	-0.451
TCGA-06-5414	SMAD2	-	-	-	-0.461
TCGA-06-5414	SMC1A	-	-	-	-0.634
TCGA-06-5414	SPATA6	-	-	-	3.667
TCGA-06-5414	SPEN	-	-	-	-0.158
TCGA-06-5414	SPOP	-	-	-	0.179
TCGA-06-5414	STAG2	-	-	-	0.309
TCGA-06-5414	STK11	-	-	-	0.559
TCGA-06-5414	SYNE1	-	-	-	0.098
TCGA-06-5414	TBL1XR1	-	-	-	-0.689
TCGA-06-5414	TBX3	-	-	-	-0.131
TCGA-06-5414	TCF12	1	1	-	2.168
TCGA-06-5414	TCF7	-	-	-	-0.3
TCGA-06-5414	TET2	-	-	-	-0.018
TCGA-06-5414	TFDP1	-	-	-	-0.406
TCGA-06-5414	TGFBR2	-	-	-	-0.02
TCGA-06-5414	TGIF1	-	-	-	-0.312
TCGA-06-5414	TJP2	-	-	-	-0.617
TCGA-06-5414	TNFRSF10C	-	-	-	0.09
TCGA-06-5414	TOM1	-	-	-	-0.035
TCGA-06-5414	TP53	-	-	-	0.117
TCGA-06-5414	U2AF1	-	-	-	-0.135
TCGA-06-5414	WT1	-	-	-	0.015
TCGA-06-5414	ZFP36L1	-	-	-	-0.669
TCGA-06-5414	ZFP36L2	-	-	-	1.267
TCGA-06-5414	ZNF132	-	-	-	2.66
TCGA-06-5414	ZNF300	-	-	-	0.932
TCGA-06-5414	ZNF814	-	-	-	0.37
TCGA-06-5414	ZNF844	-	-	-	1.351
TCGA-06-5416	ABCB1	-	-	-	0.079
TCGA-06-5416	ACVR1B	-	-	-	-0.584
TCGA-06-5416	ADCY1	-	-	-	0.104
TCGA-06-5416	ADORA2A	-	-	-	-0.019
TCGA-06-5416	AHNAK2	-	-	-	-0.158
TCGA-06-5416	AKAP9	-	-	-	-0.469
TCGA-06-5416	AKD1	-	-	-	0.177
TCGA-06-5416	AKT1	-	-	-	-0.834
TCGA-06-5416	AMPH	-	-	-	1.488
TCGA-06-5416	APAF1	-	-	-	0.305
TCGA-06-5416	BCOR	-	-	-	-0.213
TCGA-06-5416	BRAF	-	-	-	-0.43
TCGA-06-5416	BRCA1	-	-	-	-0.193
TCGA-06-5416	BRCA2	-	-	-	0.041
TCGA-06-5416	CAD	-	-	-	-0.663
TCGA-06-5416	CASP8	-	-	-	-1.181
TCGA-06-5416	CAST	-	-	-	-0.915
TCGA-06-5416	CBFB	-	-	-	0.375
TCGA-06-5416	CCND1	-	-	-	-0.07
TCGA-06-5416	CDKN2A	-	-	-	0.271
TCGA-06-5416	CDKN2C	-	-	-	3.133
TCGA-06-5416	CEBPA	-	-	-	-0.337
TCGA-06-5416	CENPF	-	-	-	0.227
TCGA-06-5416	CFH	-	-	-	-0.37
TCGA-06-5416	CHD4	-	-	-	-0.864
TCGA-06-5416	CHD8	-	-	-	-0.546
TCGA-06-5416	CREM	-	-	-	0.993
TCGA-06-5416	CRTC3	-	-	-	-0.938
TCGA-06-5416	CTCF	-	-	-	-0.778
TCGA-06-5416	CUL1	-	-	-	-1.403
TCGA-06-5416	DHX9	-	-	-	-0.035
TCGA-06-5416	DICER1	-	-	-	-0.853
TCGA-06-5416	DMD	-	-	-	-0.091
TCGA-06-5416	DNMT3A	-	-	-	-0.209
TCGA-06-5416	EGFR	-	-	-	-0.048
TCGA-06-5416	EIF4A2	-	-	-	0.489
TCGA-06-5416	ELF3	-	-	-	-0.729
TCGA-06-5416	ERCC2	-	-	-	-0.152
TCGA-06-5416	EWSR1	-	-	-	-0.381
TCGA-06-5416	EZH2	-	-	-	1.048
TCGA-06-5416	FANCA	-	-	-	-0.055
TCGA-06-5416	FBN2	-	-	-	0.492
TCGA-06-5416	FBXO11	-	-	-	-0.568
TCGA-06-5416	FES	-	-	-	-0.364
TCGA-06-5416	FGFR3	-	-	-	-0.097
TCGA-06-5416	FLT3	-	-	-	-0.006
TCGA-06-5416	FOXA2	-	-	-	-0.009
TCGA-06-5416	FRG1B	-	-	-	1.121
TCGA-06-5416	GATA3	-	-	-	-0.012
TCGA-06-5416	GNAI1	-	-	-	1.108
TCGA-06-5416	GNAS	-	-	-	0.379
TCGA-06-5416	GOLGA5	-	-	-	-0.914
TCGA-06-5416	GOT2	-	-	-	-0.291
TCGA-06-5416	GPHN	-	-	-	0.326
TCGA-06-5416	GPS2	-	-	-	1.285
TCGA-06-5416	H3F3C	-	-	-	-0.455
TCGA-06-5416	HGF	-	-	-	0.054
TCGA-06-5416	HLA-A	-	-	-	-0.08
TCGA-06-5416	HMGXB4	-	-	-	0.25
TCGA-06-5416	HRAS	-	-	-	1.509
TCGA-06-5416	HSPA8	-	-	-	0.583
TCGA-06-5416	HUWE1	-	-	-	-0.996
TCGA-06-5416	IDH1	-	-	-	0.134
TCGA-06-5416	IDH2	-	-	-	-0.417
TCGA-06-5416	IRS2	-	-	-	0.012
TCGA-06-5416	KDM5C	-	-	-	-0.233
TCGA-06-5416	KEAP1	-	-	-	0.747
TCGA-06-5416	KIFC3	-	-	-	1.505
TCGA-06-5416	KIT	-	-	-	-0.041
TCGA-06-5416	KRAS	-	-	-	0.144
TCGA-06-5416	LEPR	-	-	-	0.251
TCGA-06-5416	LIFR	-	-	-	0.488
TCGA-06-5416	LPP	-	-	-	0.356
TCGA-06-5416	LUM	-	-	-	-0.302
TCGA-06-5416	LZTR1	-	-	-	-0.011
TCGA-06-5416	MALAT1	-	-	-	-0.005
TCGA-06-5416	MAP2K4	-	-	-	1.204
TCGA-06-5416	MAP3K3	-	-	-	-0.733
TCGA-06-5416	MAPK8IP1	-	-	-	4.521
TCGA-06-5416	MATK	-	-	-	-0.26
TCGA-06-5416	MDM2	-	-	-	-0.086
TCGA-06-5416	MDM4	-	-	-	-0.009
TCGA-06-5416	METTL14	-	-	-	-0.585
TCGA-06-5416	MN1	-	-	-	-0.18
TCGA-06-5416	MTOR	-	-	-	-0.075
TCGA-06-5416	NAV3	-	-	-	0.041
TCGA-06-5416	NBPF10	-	-	-	-0.212
TCGA-06-5416	NCOA4	-	-	-	-0.312
TCGA-06-5416	NF1	-	-	-	-0.417
TCGA-06-5416	NFE2L2	-	-	-	-0.479
TCGA-06-5416	NLRP3	-	-	-	-0.119
TCGA-06-5416	NOTCH1	-	-	-	1.004
TCGA-06-5416	NR4A2	-	-	-	-0.101
TCGA-06-5416	PCBP1	-	-	-	-1.385
TCGA-06-5416	PDGFRA	-	-	-	1.493
TCGA-06-5416	PIK3CA	-	-	-	0.063
TCGA-06-5416	PIK3CG	-	-	-	-0.17
TCGA-06-5416	PIK3R1	-	-	-	0.058
TCGA-06-5416	PIP5K1A	-	-	-	-0.246
TCGA-06-5416	PLCG1	-	-	-	0.388
TCGA-06-5416	PPP2R1A	-	-	-	0.599
TCGA-06-5416	PTEN	-	-	-	0.082
TCGA-06-5416	RAC1	-	-	-	-0.134
TCGA-06-5416	RANBP2	-	-	-	-1.04
TCGA-06-5416	RANBP3	-	-	-	1.391
TCGA-06-5416	RB1	-	-	-	-0.082
TCGA-06-5416	RBMX	-	-	-	0.577
TCGA-06-5416	RHEB	-	-	-	0.586
TCGA-06-5416	RHOA	-	-	-	-0.307
TCGA-06-5416	RPL5	-	-	-	0.377
TCGA-06-5416	RPSAP58	-	-	-	0.491
TCGA-06-5416	RUNX1	-	-	-	-0.392
TCGA-06-5416	RXRA	-	-	-	-0.758
TCGA-06-5416	SMAD2	-	-	-	0.542
TCGA-06-5416	SMC1A	-	-	-	-0.588
TCGA-06-5416	SPATA6	-	-	-	5.048
TCGA-06-5416	SPEN	-	-	-	-0.506
TCGA-06-5416	SPOP	-	-	-	0.466
TCGA-06-5416	STAG2	-	-	-	0.01
TCGA-06-5416	STK11	-	-	-	-0.179
TCGA-06-5416	SYNE1	-	-	-	0.046
TCGA-06-5416	TBL1XR1	-	-	-	-0.221
TCGA-06-5416	TBX3	-	-	-	-0.17
TCGA-06-5416	TCF12	-	-	-	1.032
TCGA-06-5416	TCF7	-	-	-	-0.089
TCGA-06-5416	TET2	-	-	-	-0.234
TCGA-06-5416	TFDP1	-	-	-	-0.398
TCGA-06-5416	TGFBR2	-	-	-	-0.637
TCGA-06-5416	TGIF1	-	-	-	-0.878
TCGA-06-5416	TJP2	-	-	-	-0.992
TCGA-06-5416	TNFRSF10C	-	-	-	-0.414
TCGA-06-5416	TOM1	-	-	-	-0.287
TCGA-06-5416	TP53	-	-	-	-1.035
TCGA-06-5416	U2AF1	-	-	-	0.65
TCGA-06-5416	WT1	-	-	-	-0.01
TCGA-06-5416	ZFP36L1	-	-	-	-0.901
TCGA-06-5416	ZFP36L2	-	-	-	-0.651
TCGA-06-5416	ZNF132	-	-	-	2.373
TCGA-06-5416	ZNF300	-	-	-	5.831
TCGA-06-5416	ZNF814	-	-	-	0.119
TCGA-06-5416	ZNF844	-	-	-	0.291
TCGA-06-5417	ABCB1	-	-	-	0.351
TCGA-06-5417	ACVR1B	-	-	-	-0.779
TCGA-06-5417	ADCY1	-	-	-	0.153
TCGA-06-5417	ADORA2A	-	-	-	-0.248
TCGA-06-5417	AHNAK2	-	-	-	-0.192
TCGA-06-5417	AKAP9	-	-	-	-0.308
TCGA-06-5417	AKD1	-	-	-	1.041
TCGA-06-5417	AKT1	-	-	-	-0.935
TCGA-06-5417	AMPH	-	-	-	0.781
TCGA-06-5417	APAF1	-	-	-	-0.189
TCGA-06-5417	BCOR	-	-	-	-1.048
TCGA-06-5417	BRAF	-	-	-	-0.22
TCGA-06-5417	BRCA1	-	-	-	-0.151
TCGA-06-5417	BRCA2	-	-	-	-0.308
TCGA-06-5417	CAD	-	-	-	-0.481
TCGA-06-5417	CASP8	-	-	-	-1.355
TCGA-06-5417	CAST	-	-	-	-1.127
TCGA-06-5417	CBFB	-	-	-	-0.37
TCGA-06-5417	CCND1	-	-	-	-0.243
TCGA-06-5417	CDKN2A	-	-	-	-0.039
TCGA-06-5417	CDKN2C	-	-	-	4.174
TCGA-06-5417	CEBPA	-	-	-	-0.348
TCGA-06-5417	CENPF	-	-	-	0.04
TCGA-06-5417	CFH	-	-	-	-0.388
TCGA-06-5417	CHD4	-	-	-	-0.579
TCGA-06-5417	CHD8	-	-	-	-0.13
TCGA-06-5417	CREM	-	-	-	1.317
TCGA-06-5417	CRTC3	-	-	-	0.058
TCGA-06-5417	CTCF	-	-	-	-0.116
TCGA-06-5417	CUL1	-	-	-	-0.637
TCGA-06-5417	DHX9	-	-	-	0.733
TCGA-06-5417	DICER1	-	-	-	-0.367
TCGA-06-5417	DMD	-	-	-	-0.121
TCGA-06-5417	DNMT3A	-	-	-	-0.802
TCGA-06-5417	EGFR	-	-	-	0.355
TCGA-06-5417	EIF4A2	-	-	-	-0.108
TCGA-06-5417	ELF3	-	-	-	-0.731
TCGA-06-5417	ERCC2	-	-	-	-0.708
TCGA-06-5417	EWSR1	-	-	-	-1.175
TCGA-06-5417	EZH2	-	-	-	0.147
TCGA-06-5417	FANCA	-	-	-	-0.628
TCGA-06-5417	FBN2	-	-	-	0.187
TCGA-06-5417	FBXO11	-	-	-	3.342
TCGA-06-5417	FES	-	-	-	-0.414
TCGA-06-5417	FGFR3	-	-	-	0.048
TCGA-06-5417	FLT3	-	-	-	-0.006
TCGA-06-5417	FOXA2	-	-	-	-0.009
TCGA-06-5417	FRG1B	-	-	-	-0.778
TCGA-06-5417	GATA3	-	-	-	-0.015
TCGA-06-5417	GNAI1	-	-	-	0.113
TCGA-06-5417	GNAS	-	-	-	-0.133
TCGA-06-5417	GOLGA5	-	-	-	-0.383
TCGA-06-5417	GOT2	-	-	-	-0.796
TCGA-06-5417	GPHN	-	-	-	0.949
TCGA-06-5417	GPS2	-	-	-	0.28
TCGA-06-5417	H3F3C	-	-	-	-0.384
TCGA-06-5417	HGF	-	-	-	0.202
TCGA-06-5417	HLA-A	-	-	-	-0.612
TCGA-06-5417	HMGXB4	-	-	-	0.054
TCGA-06-5417	HRAS	-	-	-	-0.436
TCGA-06-5417	HSPA8	-	-	-	0.861
TCGA-06-5417	HUWE1	-	-	-	-0.816
